month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile,mkt_fwd_1m,mkt_fwd_3m,mkt_fwd_6m,sec_fwd_1m,sec_fwd_3m,sec_fwd_6m,momentum
2025-04,-0.6806,False,93,0.0645,0.6284,0.3716,-0.03275929427938784,-0.2555648559831589,-0.018479573144819073,0.01578493700745298,24.700000762939453,Q1 (lowest),0.06284486771162645,0.1431972285118437,0.23701237869479153,0.09178286516305012,0.189653449960397,0.3260703267024394,0.039764883548674836
2025-05,-0.6323,False,85,0.0471,0.3494,0.6506,0.08250106651677314,-0.13764654718973346,-0.03386889550106742,-0.03275929427938784,18.56999969482422,Q2,0.04828711731137414,0.09767205237347976,0.1661387588846146,0.06266504948885454,0.10003783024075252,0.19563125699422312,-0.004954646527735362
2025-06,-0.6744,False,88,0.0455,0.4307,0.5693,-0.28900921923415324,-0.205776213610803,0.21299636586205573,0.08250106651677314,16.729999542236328,Q1 (lowest),0.02605592955723468,0.08141045400612001,0.11003020046212453,0.025386976733533517,0.08955884646818246,0.11614966558019191,-0.04015596351901657
2025-07,-0.4477,False,95,0.0737,0.4243,0.5757,0.12045135023601095,0.3184767467573728,0.7229901415096625,-0.28900921923415324,16.719999313354492,Q2,0.020519537835420598,0.0820638362682804,0.1010295556601215,0.00953975641223459,0.11466942473590391,0.1033310972270367,-0.010841577736250349
2025-08,-0.2164,False,134,0.0746,0.4182,0.5818,-0.0030212170919945436,0.12034236234628848,0.5443101275791464,0.12045135023601095,15.359999656677246,Q3,0.03275713817185344,0.062374464543476726,0.06956748100048382,0.05254207962077828,0.08690012663705327,0.06728142542349191,-0.06926253056654413
2025-09,-0.3017,False,185,0.0486,0.4268,0.5732,0.1803031181683441,0.5272727745623647,0.5651515639007092,-0.0030212170919945436,16.280000686645508,Q3,0.026675866919476432,0.026465202319786885,-0.01817813743111707,0.04901861445317812,0.024405124329175854,-0.0362716685885911,-0.06075513709033259
2025-10,-0.3595,False,182,0.044,0.4111,0.5889,-0.047924723962916915,0.30680358659880747,,0.1803031181683441,17.440000534057617,Q3,0.0019500340229998692,0.01752735721882015,0.0018603979750533295,-0.015610489765097046,-0.010171919366635307,-0.026135798022247858,-0.017675396140883093
2025-11,-0.63,False,138,0.058,0.6724,0.3276,0.35910111330868144,0.37842696972107626,,-0.047924723962916915,16.350000381469727,Q2,-0.002151030393678588,0.006770697806726789,,-0.007977390460214506,-0.01805014162088925,,0.009744300719265428
2025-12,-0.503,False,90,0.1111,0.6398,0.3602,0.009920672839941913,0.02480158748930661,,0.35910111330868144,14.949999809265137,Q2,0.017736187477164433,-0.04349230704558815,,0.01361078447632269,-0.05923124697126125,,0.007216729105343915
2026-01,-0.4001,False,85,0.0824,0.3717,0.6283,0.0042566849007692475,,,0.009920672839941913,17.440000534057617,Q3,-0.008641951723092456,-0.015397088965341421,,-0.02344542544546735,-0.016127930665896795,,0.0533167369039953
2026-02,-0.2957,False,106,0.0755,0.3494,0.6506,0.010433638540208623,,,0.0042566849007692475,19.860000610351562,Q3,-0.05196861816263498,,,-0.049580927794436125,,,0.10313838558301115
